EDGE_ID,FROM_ID,TO_ID,NAME,PRIORITY,TYPE
8752572#2,62847816,62847819,12th Street,4,highway.residential
8752572#20,4895443927,62847834,12th Street,4,highway.residential
8752572#21,62847834,1611252989,12th Street,4,highway.residential
8752572#22,1611252989,62738227,12th Street,4,highway.residential
8752572#23,62738227,4895440200,12th Street,4,highway.residential
8752572#24,4895440200,62773696,12th Street,4,highway.residential
8752572#25,62773696,4895440191,12th Street,4,highway.residential
8752572#26,4895440191,62662539,12th Street,4,highway.residential
8752572#27,62662539,4895440182,12th Street,4,highway.residential
8752572#28,4895440182,62847835,12th Street,4,highway.residential
8752572#29,62847835,1595639474,12th Street,4,highway.residential
8752572#3,62847819,62757556,12th Street,4,highway.residential
8752572#30,1595639474,1595639460,12th Street,4,highway.residential
8752572#31,1595639460,62602882,12th Street,4,highway.residential
8752572#32,62602882,1595639471,12th Street,4,highway.residential
8752572#33,1595639471,62847840,12th Street,4,highway.residential
8752572#34,62847840,62847842,12th Street,4,highway.residential
8752572#4,62757556,62757596,12th Street,4,highway.residential
8752572#5,62757596,62788313,12th Street,4,highway.residential
8752572#6,62788313,62847821,12th Street,4,highway.residential
8752572#7,62847821,4895443954,12th Street,4,highway.residential
8752572#8,4895443954,62847823,12th Street,4,highway.residential
8752572#9,62847823,4895443952,12th Street,4,highway.residential
8752573#0,62847848,62619105,12th Street,4,highway.residential
8752573#1,62619105,62786957,12th Street,4,highway.residential
8752573#2,62786957,62659068,12th Street,4,highway.residential
8752573#3,62659068,2558891191,12th Street,4,highway.residential
8752573#4,2558891191,62847751,12th Street,4,highway.residential
8752728,62849778,62849782,Drouillard Street,4,highway.residential
8752857#0,62704589,62852032,Pope John Paul II Avenue,4,highway.residential
8752857#1,62852032,4895443932,Pope John Paul II Avenue,4,highway.residential
8752857#2,4895443932,cluster_62760423_62760425_62760427,Pope John Paul II Avenue,4,highway.residential
8752858,cluster_62658609_62658611_62658612,62852037,Superior Boulevard,4,highway.residential
8752859#0,cluster_62852063_62852080,5449309751,Superior Boulevard,4,highway.residential
8752859#1,5449309751,cluster_5449309746_5449309747_62852061_62852086,Superior Boulevard,4,highway.residential
8752860#0,cluster_62760423_62760425_62760427,4895443934,Superior Boulevard,4,highway.residential
8752860#1,4895443934,cluster_62852070_62852101,Superior Boulevard,4,highway.residential
8752860#2,cluster_62852070_62852101,cluster_62847830_62847831,Superior Boulevard,4,highway.residential
8752860#3,cluster_62847830_62847831,cluster_62672929_62672931,Superior Boulevard,4,highway.residential
8752860#4,cluster_62672929_62672931,cluster_3260629363_62832553,Superior Boulevard,4,highway.residential
8752860#5,cluster_3260629363_62832553,cluster_3260629362_62832413,Superior Boulevard,4,highway.residential
8752860#6,cluster_3260629362_62832413,cluster_62658609_62658611_62658612,Superior Boulevard,4,highway.residential
8752862,62852073,62712214,Superior Boulevard,4,highway.residential
8752863,62852077,62704586,Superior Boulevard,4,highway.residential
8752864#0,cluster_62852052_62852097,cluster_62752279_62752283,Superior Boulevard,4,highway.residential
8752864#1,cluster_62752279_62752283,cluster_62852054_62852094,Superior Boulevard,4,highway.residential
8752864#2,cluster_62852054_62852094,cluster_62852056_62852092,Superior Boulevard,4,highway.residential
8752864#3,cluster_62852056_62852092,cluster_62852057_62852090,Superior Boulevard,4,highway.residential
8752864#4,cluster_62852057_62852090,3738244411,Superior Boulevard,4,highway.residential
8752864#5,3738244411,cluster_62852059_62852088,Superior Boulevard,4,highway.residential
8752864#6,cluster_62852059_62852088,cluster_5449309746_5449309747_62852061_62852086,Superior Boulevard,4,highway.residential
8752865#0,cluster_62658609_62658611_62658612,cluster_3260629362_62832413,Superior Boulevard,4,highway.residential
8752865#1,cluster_3260629362_62832413,cluster_3260629363_62832553,Superior Boulevard,4,highway.residential
8752865#2,cluster_3260629363_62832553,cluster_62672929_62672931,Superior Boulevard,4,highway.residential
8752865#3,cluster_62672929_62672931,cluster_62847830_62847831,Superior Boulevard,4,highway.residential
8752865#4,cluster_62847830_62847831,cluster_62852070_62852101,Superior Boulevard,4,highway.residential
8752865#5,cluster_62852070_62852101,4895443929,Superior Boulevard,4,highway.residential
8752865#6,4895443929,cluster_62760423_62760425_62760427,Superior Boulevard,4,highway.residential
8752997#0,62847731,62657460,Ford Avenue,7,highway.secondary
8752997#1,62657460,cluster_62847733_62847735,Ford Avenue,7,highway.secondary
8752997#10,cluster_62847745_62847747,cluster_62760412_62760455,Ford Avenue,7,highway.secondary
8752997#12,cluster_62760412_62760455,62847748,Ford Avenue,7,highway.secondary
8752997#13,62847748,62847751,Ford Avenue,7,highway.secondary
8752997#3,cluster_62847733_62847735,62847737,Ford Avenue,7,highway.secondary
8752997#4,62847737,2387758955,Ford Avenue,7,highway.secondary
8752997#5,2387758955,62847740,Ford Avenue,7,highway.secondary
8752997#6,62847740,62704579,Ford Avenue,7,highway.secondary
8752997#7,62704579,62847741,Ford Avenue,7,highway.secondary
8752997#8,62847741,cluster_62847745_62847747,Ford Avenue,7,highway.secondary
8753138,cluster_62727954_62855541,62668277,Matthews Street,4,highway.residential
8753139#0,62757956,62678461,Matthews Street,4,highway.residential
8753139#1,62678461,62855546,Matthews Street,4,highway.residential
8753160#0,62855773,1315585323,Sycamore Street,4,highway.residential
8753160#1,1315585323,62855775,Sycamore Street,4,highway.residential
8753161#0,cluster_62672944_62672946,62832565,Sycamore Street,4,highway.residential
8753161#1,62832565,62658626,Sycamore Street,4,highway.residential
8753161#2,62658626,62855794,Sycamore Street,4,highway.residential
8753163#0,62855797,62855798,Sycamore Street,4,highway.residential
8753163#1,62855798,62847835,Sycamore Street,4,highway.residential
8753163#2,62847835,cluster_62672944_62672946,Sycamore Street,4,highway.residential
8753166,62855812,62727921,Sycamore Street,4,highway.residential
8753299#0,cluster_62600894_62601022,62858577,Pennsylvania Road,7,highway.secondary
8753299#1,62858577,62656566,Pennsylvania Road,7,highway.secondary
8753623,62863474,62863480,Adelaide Street,4,highway.residential
8754020#0,62666506,62815408,2nd Street,4,highway.residential
8754020#1,62815408,62870251,2nd Street,4,highway.residential
8754020#2,62870251,62668783,2nd Street,4,highway.residential
8754020#3,62668783,62870253,2nd Street,4,highway.residential
8754030#0,cluster_62870298_62870422,62870301,2nd Street,4,highway.residential
8754030#1,62870301,62870303,2nd Street,4,highway.residential
8754030#2,62870303,62870305,2nd Street,4,highway.residential
8754030#3,62870305,62870309,2nd Street,4,highway.residential
8754030#4,62870309,62786930,2nd Street,4,highway.residential
8754030#5,62786930,62870315,2nd Street,4,highway.residential
8754030#6,62870315,62870317,2nd Street,4,highway.residential
8754030#7,62870317,732395426,2nd Street,4,highway.residential
8754030#8,732395426,62659044,2nd Street,4,highway.residential
8754033#0,590594386,62736753,2nd Street,4,highway.residential
8754033#1,62736753,1352537138,2nd Street,4,highway.residential
8754033#2,1352537138,62805399,2nd Street,4,highway.residential
8754036#0,62847712,62870378,2nd Street,4,highway.residential
8754036#1,62870378,62757600,2nd Street,4,highway.residential
8754036#10,3738244402,62870387,2nd Street,4,highway.residential
8754036#11,62870387,1599468917,2nd Street,4,highway.residential
8754036#12,1599468917,62738208,2nd Street,4,highway.residential
8754036#13,62738208,1611253047,2nd Street,4,highway.residential
8754036#14,1611253047,62773646,2nd Street,4,highway.residential
8754036#15,62773646,62870389,2nd Street,4,highway.residential
8754036#16,62870389,62662438,2nd Street,4,highway.residential
8754036#2,62757600,62870380,2nd Street,4,highway.residential
8754036#3,62870380,62870382,2nd Street,4,highway.residential
8754036#4,62870382,62870383,2nd Street,4,highway.residential
8754036#5,62870383,4895450348,2nd Street,4,highway.residential
8754036#6,4895450348,62870386,2nd Street,4,highway.residential
8754036#7,62870386,cluster_62852057_62852090,2nd Street,4,highway.residential
8754036#9,cluster_62852057_62852090,3738244402,2nd Street,4,highway.residential
8754038,62681066,cluster_62870298_62870422,2nd Street,4,highway.residential
8754061#0,62870644,62870646,Howard Street,4,highway.residential
8754061#1,62870646,62695745,Howard Street,4,highway.residential
8754061#10,62853745,62870657,Howard Street,4,highway.residential
8754061#11,62870657,62829508,Howard Street,4,highway.residential
8754061#12,62829508,62627772,Howard Street,4,highway.residential
8754061#13,62627772,62870659,Howard Street,4,highway.residential
8754061#14,62870659,62870661,Howard Street,4,highway.residential
8754061#15,62870661,62870663,Howard Street,4,highway.residential
8754061#16,62870663,62870666,Howard Street,4,highway.residential
8754061#17,62870666,62716498,Howard Street,4,highway.residential
8754061#18,62716498,62870668,Howard Street,4,highway.residential
8754061#2,62695745,62793840,Howard Street,4,highway.residential
8754061#3,62793840,62870648,Howard Street,4,highway.residential
8754061#4,62870648,62870650,Howard Street,4,highway.residential
8754061#5,62870650,62870652,Howard Street,4,highway.residential
8754061#6,62870652,62726454,Howard Street,4,highway.residential
8754061#7,62726454,62817124,Howard Street,4,highway.residential
8754061#8,62817124,62870654,Howard Street,4,highway.residential
8754061#9,62870654,62853745,Howard Street,4,highway.residential
8754164,62872487,62835257,Lafayette Avenue,4,highway.residential
8754205,62873273,62873276,Emmons Court,4,highway.residential
8754207#0,62873280,62873276,Emmons Court,4,highway.residential
8754207#1,62873276,62873280,Emmons Court,4,highway.residential
8754392#0,62868032,62727918,Mercier Street,4,highway.residential
8754392#1,62727918,62870679,Mercier Street,4,highway.residential
8754392#2,62870679,62854124,Mercier Street,4,highway.residential
8754820#0,cluster_62847733_62847735,62640275,7th Street,4,highway.residential
8754820#1,62640275,62659030,7th Street,4,highway.residential
8754820#2,62659030,62879094,7th Street,4,highway.residential
8754820#3,62879094,62786944,7th Street,4,highway.residential
8754820#4,62786944,62619087,7th Street,4,highway.residential
8754820#5,62619087,62879090,7th Street,4,highway.residential
8754820#6,62879090,62729854,7th Street,4,highway.residential
8754821#0,62701555,62879100,7th Street,5,highway.unclassified
8754821#1,62879100,62648033,7th Street,5,highway.unclassified
8754821#2,62648033,62656552,7th Street,5,highway.unclassified
8754823#0,cluster_62847733_62847735,62757579,7th Street,4,highway.residential
8754823#1,62757579,62879127,7th Street,4,highway.residential
8754827#0,911546597,62879159,7th Street,4,highway.residential
8754827#1,62879159,62879164,7th Street,4,highway.residential
8754827#2,62879164,62879166,7th Street,4,highway.residential
8754827#3,62879166,62879168,7th Street,4,highway.residential
8754827#4,62879168,3738244342,7th Street,4,highway.residential
8754827#5,3738244342,62879170,7th Street,4,highway.residential
8754827#6,62879170,62639197,7th Street,4,highway.residential
8754827#7,62639197,4706460843,7th Street,4,highway.residential
8754827#8,4706460843,62879172,7th Street,4,highway.residential
8754828#0,62879182,1611253193,7th Street,4,highway.residential
8754828#1,1611253193,62738217,7th Street,4,highway.residential
8754828#2,62738217,62773653,7th Street,4,highway.residential
8754829#0,62662454,4895450337,7th Street,4,highway.residential
8754829#1,4895450337,62773653,7th Street,4,highway.residential
8755006#0,62701465,62881431,23rd Street,4,highway.residential
8755006#1,62881431,62881433,23rd Street,4,highway.residential
8755006#2,62881433,62838385,23rd Street,4,highway.residential
8755006#3,62838385,1611272274,23rd Street,4,highway.residential
8755006#4,1611272274,cluster_62858604_62858607,23rd Street,4,highway.residential
8755009#0,62881445,62619073,23rd Street,4,highway.residential
8755009#1,62619073,62786921,23rd Street,4,highway.residential
8755009#2,62786921,cluster_1602839343_1602839381,23rd Street,4,highway.residential
8755015#0,cluster_62881450_62881500,62738231,23rd Street,4,highway.residential
8755015#1,62738231,1611265013,23rd Street,4,highway.residential
8755015#2,1611265013,62662632,23rd Street,4,highway.residential
8755015#3,62662632,1611146846,23rd Street,4,highway.residential
8755015#4,1611146846,1611100297,23rd Street,4,highway.residential
8755015#5,1611100297,cluster_62602387_62602944,23rd Street,4,highway.residential
8755296#0,62868048,62727903,Jobin Street,4,highway.residential
8755296#1,62727903,62870666,Jobin Street,4,highway.residential
8755296#2,62870666,62727691,Jobin Street,4,highway.residential
8755356#0,62868026,62727928,Cherry Street,4,highway.residential
8755356#1,62727928,62870685,Cherry Street,4,highway.residential
8755363#0,62886158,62886163,Cherry Street,4,highway.residential
8755363#1,62886163,62752298,Cherry Street,4,highway.residential
8755363#2,62752298,62886165,Cherry Street,4,highway.residential
8755364#0,62879166,62886180,Cherry Street,4,highway.residential
8755364#1,62886180,62704632,Cherry Street,4,highway.residential
8755364#2,62704632,62886181,Cherry Street,4,highway.residential
8755369,62886196,4675696397,Cherry Street,4,highway.residential
8755811#0,62891951,62891953,Kings Highway,4,highway.residential
8755811#1,62891953,62670587,Kings Highway,4,highway.residential
8755813#0,62891957,62891960,Kings Highway,4,highway.residential
8755813#1,62891960,62891961,Kings Highway,4,highway.residential
8755813#2,62891961,62785096,Kings Highway,4,highway.residential
8755813#3,62785096,62891962,Kings Highway,4,highway.residential
8755813#4,62891962,62891963,Kings Highway,4,highway.residential
8755813#5,62891963,62868402,Kings Highway,4,highway.residential
